,NID,Quarter,Herd,Lact,PI-M,Gest,DIM,AbCode,DCC,Ab_RxStat,TBred,Lact_xLame,Life_xLame,Lact_xMetabolic,Life_xMetabolic,Lact_xmast,Lact_qxmast,Life_xmast,TLSCC,TL150SCC,TL200SCC,TL_mean_logSCC,TL_sd_logSCC,LIFESCC,LIFE150SCC,LIFE200SCC,HRxCodes,AllRxCodes,Pregnant,DSLB,pre_num_tests_0to30,pre_num_tests_0to30_max,pre_num_tests_0to30_logmean,pre_num_tests_0to30_SCC>150,pre_num_tests_0to30_SCC>200,pre_num_tests_0to30_SCC>1000,pre_num_tests_31to60,pre_num_tests_31to60_max,pre_num_tests_31to60_logmean,pre_num_tests_31to60_SCC>150,pre_num_tests_31to60_SCC>200,pre_num_tests_31to60_SCC>1000,pre_num_tests_61to90,pre_num_tests_61to90_max,pre_num_tests_61to90_logmean,pre_num_tests_61to90_SCC>150,pre_num_tests_61to90_SCC>200,pre_num_tests_61to90_SCC>1000,pre_num_tests_g90,pre_num_tests_g90_max,pre_num_tests_g90_logmean,pre_num_tests_g90_SCC>150,pre_num_tests_g90_SCC>200,pre_num_tests_g90_SCC>1000,prelact_SCC_count,prelact_SCC_max,prelact_logSCC_mean,prelact_SCC>150,prelact_SCC>200,prelact_SCC>1000,Rx_Year,Rx_Month,Prev_AllRxCodes,pre_herd_mast_percent,pre_herd_fresh_mast_percent,pre_herd_greater14day_mast_percent,pre_herd_SCC_percent_g150,pre_herd_SCC__DIM_less31_percent_g150,pre_herd_SCC__DIM_more30_percent_g150,pre_herd_SCC_percent_g200,pre_herd_SCC__DIM_less31_percent_g200,pre_herd_SCC__DIM_more30_percent_g200
53,420024012,22.0,2K0054J,4,88,,63,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,46337,46337,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,5,9999999,0.3795066413662239,,0.3795066413662239,30.633802816901408,50.0,30.49645390070922,22.535211267605636,50.0,22.340425531914892
54,811015663,12.0,2K0054J,6,119,277.0,46,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1.0,0.0,0.0,4.653960350157523,,11.0,2.0,1.0,58491,58491,0,,,,,,,,1.0,105.0,4.653960350157523,0.0,0.0,0.0,,,,,,,,,,,,,10.0,1090.0,4.2962407371073885,2.0,1.0,1.0,2019,10,9999999,0.7894736842105263,1.2048192771084338,0.7568590350047304,15.749525616698293,21.890547263681594,11.96319018404908,12.523719165085389,15.422885572139302,10.736196319018406
55,811015663,12.0,2K0054J,6,119,277.0,74,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,2,2,2.0,1.0,1.0,5.041652989555982,0.5482801886695224,12.0,3.0,2.0,58491,58491,0,,1.0,228.0,5.429345628954441,1.0,1.0,0.0,,,,,,,1.0,105.0,4.653960350157523,0.0,0.0,0.0,,,,,,,10.0,1090.0,4.2962407371073885,2.0,1.0,1.0,2019,10,58491,1.8675721561969438,0.0,1.8803418803418803,11.818181818181818,20.0,10.76923076923077,9.431818181818182,13.0,8.974358974358974
56,811015663,12.0,2K0054J,6,119,277.0,136,0,13.0,0,3.0,0.0,0.0,0.0,0.0,3,3,3,3.0,2.0,2.0,5.2796827308996255,0.5659329076278466,13.0,4.0,3.0,58491,58491,1,13.0,1.0,316.0,5.755742213586912,1.0,1.0,0.0,,,,,,,1.0,228.0,5.429345628954441,1.0,1.0,0.0,1.0,105.0,4.653960350157523,0.0,0.0,0.0,10.0,1090.0,4.2962407371073885,2.0,1.0,1.0,2020,1,58491,0.7894736842105263,,0.7894736842105263,13.310580204778159,,13.310580204778159,10.238907849829351,,10.238907849829351
57,811015663,12.0,2K0054J,6,119,277.0,192,0,69.0,0,3.0,0.0,0.0,0.0,0.0,4,4,4,5.0,4.0,4.0,5.893363225279872,0.9623898212995169,15.0,6.0,5.0,58491,58491,1,69.0,1.0,1287.0,7.160069207596127,1.0,1.0,1.0,1.0,644.0,6.467698726104354,1.0,1.0,0.0,1.0,316.0,5.755742213586912,1.0,1.0,0.0,2.0,228.0,5.041652989555982,1.0,1.0,0.0,10.0,1090.0,4.2962407371073885,2.0,1.0,1.0,2020,2,58491,1.1434511434511436,0.0,1.1446409989594173,15.696649029982362,,15.696649029982362,11.46384479717813,,11.46384479717813
58,811015663,12.0,2K0054J,6,119,277.0,223,0,100.0,0,3.0,0.0,0.0,0.0,0.0,5,5,5,5.0,4.0,4.0,5.893363225279872,0.9623898212995169,15.0,6.0,5.0,58491,58491,1,100.0,,,,,,,1.0,1287.0,7.160069207596127,1.0,1.0,1.0,1.0,644.0,6.467698726104354,1.0,1.0,0.0,3.0,316.0,5.2796827308996255,2.0,2.0,0.0,10.0,1090.0,4.2962407371073885,2.0,1.0,1.0,2020,3,58491,0.4789272030651341,0.0,0.5055611729019212,22.22222222222222,,22.22222222222222,11.11111111111111,,11.11111111111111
59,811015663,12.0,2K0054J,6,119,277.0,241,0,118.0,0,3.0,0.0,0.0,0.0,0.0,6,6,6,6.0,5.0,5.0,6.0998856130099,0.9984309261611474,16.0,7.0,6.0,61252,61252,1,118.0,1.0,1252.0,7.132497551660044,1.0,1.0,1.0,,,,,,,1.0,1287.0,7.160069207596127,1.0,1.0,1.0,4.0,644.0,5.576686729700808,3.0,3.0,0.0,10.0,1090.0,4.2962407371073885,2.0,1.0,1.0,2020,4,58491,1.1173184357541899,2.857142857142857,1.0587102983638113,25.449101796407188,34.78260869565217,23.0188679245283,18.263473053892216,31.88405797101449,14.716981132075471
60,811015663,11.0,2K0054J,6,119,277.0,351,0,228.0,0,3.0,0.0,0.0,0.0,0.0,7,1,7,8.0,5.0,5.0,5.570041892992847,1.295924131759721,18.0,7.0,6.0,58491,58491,1,228.0,,,,,,,1.0,47.0,3.8501476017100584,0.0,0.0,0.0,1.0,61.0,4.110873864173311,0.0,0.0,0.0,6.0,1287.0,6.0998856130099,5.0,5.0,2.0,10.0,1090.0,4.2962407371073885,2.0,1.0,1.0,2020,8,61252,1.4388489208633095,1.1627906976744187,1.5296367112810707,33.33333333333333,,33.33333333333333,33.33333333333333,,33.33333333333333
61,811015663,11.0,2K0054J,7,106,281.0,144,0,0.0,0,2.0,0.0,0.0,0.0,0.0,1,1,8,4.0,4.0,4.0,7.236236748506472,0.9797839070220774,22.0,11.0,10.0,58491,58491,0,42.0,1.0,4680.0,8.451053388911692,1.0,1.0,1.0,1.0,454.0,6.118097198041348,1.0,1.0,0.0,1.0,1739.0,7.461065514354283,1.0,1.0,1.0,1.0,1007.0,6.914730892718563,1.0,1.0,1.0,18.0,1287.0,4.8623745841675925,7.0,6.0,3.0,2021,2,58491,1.338432122370937,,1.338432122370937,16.68757841907152,,16.68757841907152,13.29987452948557,,13.29987452948557
62,813014054,11.0,2K0054J,4,93,,106,0,0.0,0,1.0,0.0,0.0,0.0,0.0,1,1,1,3.0,0.0,0.0,4.663481632108071,0.2673329969327915,3.0,0.0,0.0,12001,12001,0,27.0,1.0,88.0,4.477336814478207,0.0,0.0,0.0,,,,,,,1.0,94.0,4.543294782270004,0.0,0.0,0.0,1.0,144.0,4.969813299576001,0.0,0.0,0.0,,,,,,,2018,12,9999999,1.425438596491228,,1.425438596491228,15.365853658536585,100.0,15.158924205378973,11.219512195121952,100.0,11.00244498777506
63,813023008,12.0,2K0054J,4,77,,4,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,58491,58491,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,10,9999999,0.7909604519774011,1.8867924528301887,0.6418485237483954,12.028301886792454,10.44776119402985,13.452914798206278,10.377358490566039,9.950248756218906,10.762331838565023
64,914005593,11.0,2K0054J,4,122,286.0,132,0,0.0,0,2.0,0.0,0.0,0.0,0.0,1,1,1,3.0,1.0,1.0,3.6483922312682058,1.577590032805014,12.0,2.0,2.0,58491,58491,0,36.0,,,,,,,1.0,26.0,3.258096538021482,0.0,0.0,0.0,1.0,10.0,2.302585092994046,0.0,0.0,0.0,,,,,,,9.0,307.0,4.031533722452895,1.0,1.0,0.0,2020,1,9999999,0.7067137809187279,,0.7067137809187279,13.310580204778159,,13.310580204778159,10.238907849829351,,10.238907849829351
65,914005614,11.0,2K0054J,5,88,277.0,348,0,277.0,0,1.0,0.0,0.0,0.0,0.0,1,1,1,7.0,2.0,1.0,4.438946185585162,1.0134470596549894,20.0,3.0,2.0,46337,46337,1,277.0,,,,,,,1.0,128.0,4.852030263919617,0.0,0.0,0.0,,,,,,,6.0,295.0,4.370098839196086,2.0,1.0,0.0,13.0,269.0,3.784569260697983,1.0,1.0,0.0,2022,3,9999999,1.4559386973180077,11.39240506329114,0.8156606851549755,25.78125,,25.78125,19.53125,,19.53125
66,914005614,11.0,2K0054J,6,104,278.0,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,2,,,,,,20.0,3.0,2.0,46337,46337,0,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,295.0,4.013601184408495,3.0,2.0,0.0,2022,3,46337,1.6704631738800304,9.63855421686747,1.1345218800648298,25.78125,,25.78125,19.53125,,19.53125
67,914005616,11.0,2K0054J,5,128,277.0,247,0,0.0,0,3.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,46337,46337,0,149.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,6,9999999,0.7246376811594203,,0.7246376811594203,33.40961098398169,13.043478260869565,34.54106280193236,25.62929061784897,8.695652173913043,26.570048309178745
68,914005617,12.0,2K0054J,2,100,,280,0,9.0,0,2.0,0.0,0.0,0.0,0.0,1,1,1,6.0,2.0,2.0,4.871385927546175,0.6670643485644363,6.0,2.0,2.0,58491,58491,1,9.0,1.0,308.0,5.730099782973574,1.0,1.0,0.0,,,,,,,1.0,284.0,5.648974238161206,1.0,1.0,0.0,4.0,119.0,4.462310386035567,0.0,0.0,0.0,,,,,,,2018,12,9999999,1.3157894736842104,,1.3157894736842104,15.365853658536585,100.0,15.158924205378973,11.219512195121952,100.0,11.00244498777506
69,914005617,12.0,2K0054J,3,98,278.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,2,,,,,,10.0,5.0,4.0,58491,58491,0,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,1111.0,5.149902972144138,5.0,4.0,1.0,2019,9,58491,0.8928571428571428,1.4598540145985401,0.8036739380022963,23.456790123456788,22.702702702702705,25.862068965517242,17.695473251028808,16.216216216216218,22.413793103448278
70,914005617,99,2K0054J,4,80,279.0,246,0,0.0,0,4.0,0.0,0.0,0.0,0.0,1,,3,6.0,3.0,3.0,5.579262980612804,1.842816120561842,27.0,10.0,8.0,46337,46337,0,9.0,2.0,5867.0,7.214835673875746,2.0,2.0,1.0,1.0,508.0,6.230481447578482,1.0,1.0,0.0,1.0,117.0,4.762173934797756,0.0,0.0,0.0,2.0,131.0,4.026625576774548,0.0,0.0,0.0,21.0,1111.0,4.668871525770974,7.0,5.0,1.0,2021,11,58491,1.4492753623188406,,1.4492753623188406,20.365535248041773,30.434782608695656,18.586789554531492,15.013054830287206,26.08695652173913,13.056835637480798
71,C14026767,21.0,2K0054J,3,56,,9,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,58491,58491,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,10,9999999,1.1702127659574468,4.651162790697675,1.0033444816053512,13.881748071979436,11.711711711711711,15.315315315315313,12.082262210796916,10.81081081081081,12.837837837837837
72,H01810280,99,2K0054J,6,108,279.0,157,0,60.0,0,1.0,0.0,0.0,0.0,0.0,1,,1,4.0,3.0,2.0,6.16078647396264,2.079223607097907,32.0,12.0,10.0,46337,46337,1,60.0,1.0,9999.0,9.21024036697585,1.0,1.0,1.0,,,,,,,1.0,301.0,5.707110264748875,1.0,1.0,0.0,2.0,161.0,4.862897632062918,1.0,0.0,0.0,28.0,813.0,4.11543385989115,9.0,8.0,0.0,2022,1,9999999,0.7558578987150416,,0.7558578987150416,23.218390804597703,,23.218390804597703,17.93103448275862,,17.93103448275862
73,H02105969,99,2K0054J,1,103,,81,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,3.0,0.0,0.0,3.788891169312109,0.4808015917273314,3.0,0.0,0.0,46337,46337,0,,1.0,34.0,3.5263605246161616,0.0,0.0,0.0,1.0,33.0,3.4965075614664802,0.0,0.0,0.0,1.0,77.0,4.343805421853684,0.0,0.0,0.0,,,,,,,,,,,,,2021,11,9999999,1.790633608815427,0.0,1.8055555555555554,21.29783693843594,28.125,19.45031712473573,14.80865224625624,21.09375,13.107822410147993
74,X08SB0193,22.0,2K0054J,7,87,,6,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,58491,58491,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,3,9999999,6.382978723404255,7.526881720430108,4.166666666666666,53.73134328358209,54.54545454545454,0.0,43.28358208955223,43.93939393939394,0.0
75,X08SB0214,11.0,2K0054J,9,103,281.0,162,0,76.0,0,1.0,0.0,0.0,0.0,0.0,1,1,1,4.0,3.0,2.0,5.426075291087088,0.6565723833494194,9.0,3.0,2.0,58491,58491,1,76.0,1.0,173.0,5.153291594497779,1.0,0.0,0.0,1.0,583.0,6.368187186350492,1.0,1.0,0.0,1.0,129.0,4.859812404361672,0.0,0.0,0.0,1.0,205.0,5.3230099791384085,1.0,1.0,0.0,5.0,111.0,3.999153635274266,0.0,0.0,0.0,2020,2,9999999,0.7186858316221766,,0.7186858316221766,15.69060773480663,,15.69060773480663,11.823204419889503,,11.823204419889503
76,X08SB0214,11.0,2K0054J,9,103,281.0,236,0,150.0,0,1.0,0.0,0.0,0.0,0.0,2,2,2,5.0,4.0,3.0,5.46202064612887,0.5742611023552365,10.0,4.0,3.0,58491,58491,1,150.0,,,,,,,1.0,272.0,5.605802066295998,1.0,1.0,0.0,1.0,173.0,5.153291594497779,1.0,0.0,0.0,3.0,583.0,5.517003189950191,2.0,2.0,0.0,5.0,111.0,3.999153635274266,0.0,0.0,0.0,2020,5,58491,1.2380952380952381,4.166666666666666,1.1695906432748537,25.538461538461537,34.78260869565217,23.046875,18.461538461538463,31.88405797101449,14.84375
77,X08SB0533,99,,,,282.0,185,0,0.0,0,1.0,0.0,0.0,0.0,0.0,,,1,4.0,3.0,3.0,6.26517531006399,1.2714157644388864,7.0,5.0,5.0,58491,,0,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,9999999,0.9365244536940687,,0.9365244536940687,15.69060773480663,,15.69060773480663,11.823204419889503,,11.823204419889503
78,Y030R0122,11.0,2K0054J,3,124,,444,0,0.0,0,1.0,0.0,0.0,0.0,0.0,1,1,1,10.0,10.0,9.0,6.697083005373598,1.07975303582602,10.0,10.0,9.0,58491,58491,0,25.0,1.0,4082.0,8.31434234336979,1.0,1.0,1.0,1.0,924.0,6.828712071641684,1.0,1.0,0.0,,,,,,,8.0,3133.0,6.478471954840563,8.0,7.0,3.0,,,,,,,2019,12,9999999,0.8628127696289906,,0.8628127696289906,10.21671826625387,,10.21671826625387,7.5851393188854495,,7.5851393188854495
79,Y030R0135,21.0,2K0054J,7,99,282.0,53,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1.0,1.0,1.0,9.21024036697585,,10.0,8.0,6.0,58491,58491,0,,1.0,9999.0,9.21024036697585,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,9.0,807.0,5.505185762627189,7.0,5.0,0.0,2019,10,9999999,1.4406779661016949,1.7857142857142856,1.4234875444839856,11.947626841243862,20.0,10.371819960861057,9.819967266775777,13.0,9.197651663405088
80,Y030R0135,21.0,2K0054J,8,92,277.0,96,0,0.0,0,1.0,0.0,0.0,0.0,0.0,1,1,2,2.0,0.0,0.0,4.174387269895637,0.0,18.0,13.0,10.0,58491,58491,0,57.0,,,,,,,1.0,65.0,4.174387269895637,0.0,0.0,0.0,1.0,65.0,4.174387269895637,0.0,0.0,0.0,,,,,,,16.0,9999.0,5.737655987361267,13.0,10.0,1.0,2021,1,58491,0.8042895442359249,0.0,0.8057296329453895,19.858156028368796,50.0,19.750889679715304,15.957446808510639,0.0,16.014234875444842
81,Y080R0021,12.0,2K0054J,9,103,280.0,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,6.0,5.0,4.0,58491,58491,0,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3046.0,5.544505069310046,5.0,4.0,1.0,2019,10,9999999,1.2733446519524618,1.639344262295082,1.2533572068039391,9.15492957746479,12.5,8.955223880597014,8.098591549295776,6.25,8.208955223880597
82,Y080R0021,11.0,2K0054J,9,103,280.0,79,0,15.0,0,1.0,0.0,0.0,0.0,0.0,2,1,2,1.0,1.0,1.0,8.154500175151941,,7.0,6.0,5.0,58491,58491,1,15.0,1.0,3479.0,8.154500175151941,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,6.0,3046.0,5.544505069310046,5.0,4.0,1.0,2020,1,58491,0.7894736842105263,,0.7894736842105263,13.310580204778159,,13.310580204778159,10.238907849829351,,10.238907849829351
83,Y080R0041,22.0,2K0054J,7,107,,41,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1.0,1.0,1.0,8.885440911707585,,1.0,1.0,1.0,58491,58491,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,11,9999999,1.3933547695605575,0.0,1.3948497854077253,12.815884476534295,13.432835820895523,12.410501193317423,10.649819494584838,11.940298507462686,10.023866348448687
84,Y090R0017,21.0,2K0054J,7,107,281.0,54,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1.0,0.0,0.0,4.060443010546419,,9.0,7.0,5.0,58491,58491,0,,,,,,,,1.0,58.0,4.060443010546419,0.0,0.0,0.0,,,,,,,,,,,,,8.0,778.0,5.773411121220419,7.0,5.0,0.0,2019,10,9999999,1.278772378516624,0.0,1.3525698827772767,9.15492957746479,12.5,8.955223880597014,8.098591549295776,6.25,8.208955223880597
85,Y090R0017,11.0,2K0054J,7,107,281.0,69,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,1,2,2.0,1.0,1.0,5.921208122490402,2.631519257701871,10.0,8.0,6.0,58491,58491,0,,1.0,2397.0,7.781973234434385,1.0,1.0,1.0,,,,,,,1.0,58.0,4.060443010546419,0.0,0.0,0.0,,,,,,,8.0,778.0,5.773411121220419,7.0,5.0,0.0,2019,10,58491,1.7826825127334467,6.666666666666667,1.7196904557179709,12.096774193548388,20.0,10.576923076923077,9.838709677419356,13.0,9.230769230769232
86,Y090R0017,99,2K0054J,9,82,274.0,32,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,,3,1.0,1.0,1.0,6.419994928147142,,19.0,16.0,14.0,46337,46337,0,,1.0,614.0,6.419994928147142,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,19.0,2397.0,5.915047280109234,15.0,13.0,2.0,2021,11,58491,1.9283746556473829,0.0,1.9417475728155338,21.29783693843594,28.125,19.45031712473573,14.80865224625624,21.09375,13.107822410147993
87,Y090R0069,11.0,2K0054J,8,77,,169,0,101.0,0,1.0,0.0,0.0,0.0,0.0,1,1,1,4.0,2.0,2.0,5.442113482722922,1.5069097075132367,4.0,2.0,2.0,58491,58491,1,101.0,1.0,693.0,6.541029999189903,1.0,1.0,0.0,1.0,850.0,6.745236349484363,1.0,1.0,0.0,1.0,142.0,4.955827057601261,0.0,0.0,0.0,1.0,34.0,3.5263605246161616,0.0,0.0,0.0,,,,,,,2019,2,9999999,1.0230179028132993,0.0,1.0269576379974326,15.296367112810708,0.0,15.32567049808429,11.281070745697896,0.0,11.302681992337165
88,Y090R0069,21.0,2K0054J,9,85,276.0,133,0,0.0,0,1.0,0.0,0.0,0.0,0.0,1,1,2,3.0,2.0,2.0,6.613903738302461,2.313612606094422,10.0,7.0,7.0,58491,58491,0,25.0,1.0,351.0,5.860786223465865,1.0,1.0,0.0,,,,,,,1.0,9999.0,9.21024036697585,1.0,1.0,1.0,1.0,118.0,4.770684624465665,0.0,0.0,0.0,7.0,1281.0,5.9779218126340155,5.0,5.0,1.0,2020,1,58491,0.7894736842105263,,0.7894736842105263,13.310580204778159,,13.310580204778159,10.238907849829351,,10.238907849829351
89,Y090R0071,21.0,2K0054J,7,143,,91,0,16.0,0,1.0,0.0,0.0,0.0,0.0,1,1,1,2.0,0.0,0.0,2.5529727369502906,0.21931265302207215,2.0,0.0,0.0,12001,12001,1,16.0,1.0,15.0,2.70805020110221,0.0,0.0,0.0,1.0,11.0,2.3978952727983707,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,2018,6,9999999,1.1627906976744187,,1.1627906976744187,19.747899159663866,11.11111111111111,20.087336244541483,16.386554621848738,11.11111111111111,16.593886462882097
90,Y090R0071,99,2K0054J,9,112,273.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,,2,,,,,,23.0,6.0,3.0,86320,86320,0,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,455.0,4.317213878296249,6.0,3.0,0.0,2021,10,12001,1.0130246020260492,3.508771929824561,0.6606110652353426,26.443202979515828,27.77777777777778,25.54517133956386,21.042830540037244,22.22222222222222,20.24922118380062
91,Y100R0018,21.0,2K0054J,7,92,279.0,303,0,69.0,0,4.0,0.0,0.0,0.0,0.0,1,1,1,7.0,1.0,1.0,4.831376218533317,1.923891261381719,13.0,1.0,1.0,58491,58491,1,69.0,2.0,9187.0,6.753785677472674,1.0,1.0,1.0,,,,,,,1.0,60.0,4.0943445622221,0.0,0.0,0.0,4.0,106.0,4.054429403141444,0.0,0.0,0.0,6.0,110.0,3.768555831051979,0.0,0.0,0.0,2021,2,9999999,0.6692160611854685,,0.6692160611854685,16.68757841907152,,16.68757841907152,13.29987452948557,,13.29987452948557
92,Y100R0021,21.0,2K0054J,7,110,278.0,150,0,0.0,0,1.0,0.0,0.0,0.0,0.0,1,1,1,4.0,4.0,4.0,7.035489826704655,0.49685138556527886,13.0,12.0,12.0,58491,58491,0,9.0,1.0,1430.0,7.265429723253953,1.0,1.0,1.0,1.0,1835.0,7.51479976048867,1.0,1.0,1.0,,,,,,,2.0,1099.0,6.680864911537999,2.0,2.0,1.0,9.0,2087.0,6.468486318779153,8.0,8.0,3.0,2020,1,9999999,0.7782101167315175,,0.7782101167315175,17.70972037283622,,17.70972037283622,14.247669773635153,,14.247669773635153
93,Y100R0021,21.0,2K0054J,7,110,278.0,173,0,0.0,0,1.0,0.0,0.0,0.0,0.0,2,2,2,5.0,5.0,5.0,7.456010302917436,1.034085745513747,14.0,13.0,13.0,58491,58491,0,32.0,1.0,9303.0,9.138092207768558,1.0,1.0,1.0,1.0,1430.0,7.265429723253953,1.0,1.0,1.0,1.0,1835.0,7.51479976048867,1.0,1.0,1.0,2.0,1099.0,6.680864911537999,2.0,2.0,1.0,9.0,2087.0,6.468486318779153,8.0,8.0,3.0,2020,2,58491,0.3070624360286591,0.0,0.3076923076923077,15.69060773480663,,15.69060773480663,11.823204419889503,,11.823204419889503
94,Y100R0023,12.0,2K0054J,8,133,278.0,92,0,0.0,0,1.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,58491,58491,0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,12,9999999,0.7785467128027681,,0.7785467128027681,19.858156028368796,50.0,19.750889679715304,15.957446808510639,0.0,16.014234875444842
95,Y100R0023,12.0,2K0054J,8,133,278.0,119,0,0.0,0,1.0,0.0,0.0,0.0,0.0,2,2,2,,,,,,,,,51755,51755,0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,1,58491,1.0018214936247722,,1.0018214936247722,20.20497803806735,,20.20497803806735,15.666178623718888,,15.666178623718888
96,Y100R0023,11.0,2K0054J,8,133,278.0,151,0,0.0,0,2.0,0.0,0.0,0.0,0.0,3,1,3,,,,,,,,,49851,49851,0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,2,51755,1.3605442176870748,,1.3605442176870748,16.68757841907152,,16.68757841907152,13.29987452948557,,13.29987452948557
97,Y100R0023,12.0,2K0054J,8,133,278.0,152,0,0.0,0,2.0,0.0,0.0,0.0,0.0,3,3,3,,,,,,,,,49851,49851,0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,2,49851,1.4577259475218658,,1.4577259475218658,16.68757841907152,,16.68757841907152,13.29987452948557,,13.29987452948557
98,Y100R0027,12.0,2K0054J,10,109,281.0,169,0,127.0,0,2.0,0.0,0.0,0.0,0.0,1,1,1,3.0,2.0,1.0,4.627319085790383,1.6440782543920922,23.0,10.0,6.0,46337,46337,1,127.0,1.0,367.0,5.905361848054571,1.0,1.0,0.0,1.0,182.0,5.204006687076795,1.0,0.0,0.0,,,,,,,1.0,16.0,2.772588722239781,0.0,0.0,0.0,20.0,608.0,4.160992988167619,8.0,5.0,0.0,2022,3,9999999,1.6641452344931922,9.195402298850574,1.1336032388663968,25.78125,,25.78125,19.53125,,19.53125
99,Y100R0027,22.0,2K0054J,10,109,281.0,172,0,130.0,0,2.0,0.0,0.0,0.0,0.0,1,1,1,3.0,2.0,1.0,4.627319085790383,1.6440782543920922,23.0,10.0,6.0,46337,46337,1,130.0,1.0,367.0,5.905361848054571,1.0,1.0,0.0,1.0,182.0,5.204006687076795,1.0,0.0,0.0,,,,,,,1.0,16.0,2.772588722239781,0.0,0.0,0.0,20.0,608.0,4.160992988167619,8.0,5.0,0.0,2022,3,46337,1.7991004497751124,7.792207792207792,1.431980906921241,28.71287128712871,,28.71287128712871,21.534653465346533,,21.534653465346533
100,Y100R0033,99,2K0054J,6,106,,244,0,0.0,0,3.0,0.0,0.0,0.0,0.0,1,,1,5.0,2.0,2.0,4.230431639092112,1.6450247078702223,5.0,2.0,2.0,58491,58491,0,10.0,1.0,341.0,5.831882477283517,1.0,1.0,0.0,,,,,,,1.0,283.0,5.645446897643238,1.0,1.0,0.0,3.0,104.0,3.224942940177936,0.0,0.0,0.0,,,,,,,2018,12,9999999,1.3029315960912053,,1.3029315960912053,15.632754342431761,100.0,15.422885572139302,11.41439205955335,100.0,11.194029850746269
101,Y100R0051,21.0,2K0054J,6,101,267.0,64,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,2.0,2.0,2.0,6.809937582033331,0.09817219163224866,10.0,4.0,3.0,58491,58491,0,,1.0,846.0,6.740519359606223,1.0,1.0,0.0,1.0,972.0,6.879355804460439,1.0,1.0,0.0,,,,,,,,,,,,,8.0,556.0,4.21165711435135,2.0,1.0,0.0,2020,11,9999999,1.1354420113544201,0.0,1.1391375101708707,19.85743380855397,18.048780487804876,20.334620334620336,15.478615071283095,14.634146341463413,15.701415701415703
102,Y100R0051,21.0,2K0054J,6,101,267.0,133,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,2,2,3.0,2.0,2.0,6.068280880912411,1.2864613777947769,11.0,4.0,3.0,58491,58491,0,,,,,,,,1.0,98.0,4.584967478670572,0.0,0.0,0.0,1.0,846.0,6.740519359606223,1.0,1.0,0.0,1.0,972.0,6.879355804460439,1.0,1.0,0.0,8.0,556.0,4.21165711435135,2.0,1.0,0.0,2021,1,58491,0.7266121707538601,,0.7266121707538601,25.213675213675213,,25.213675213675213,20.085470085470085,,20.085470085470085
