,NID,Quarter,Herd,Lact,M_Sys,HWI,ABV_M_Resist,PI-M,Gest,DIM,AbCode,DCC,Ab_RxStat,TBred,Lact_xLame,Life_xLame,Lact_xMetabolic,Life_xMetabolic,Lact_xmast,Lact_qxmast,Life_xmast,TLSCC,TL150SCC,TL200SCC,TL_mean_logSCC,TL_sd_logSCC,LIFESCC,LIFE150SCC,LIFE200SCC,Outcome_Mean_logSCC_next_lact,Outcome_Std_logSCC_next_lact,Outcome_Count_logSCC_next_lact,Outcome_Next_Lact_max_xmast,Outcome_failure_T,Outcome_failure_D,Outcome_Lact_mast_reoccur,Outcome_Recurred,Pregnant,Outcome_Sold,Outcome_num_tests_30to60,Outcome_num_tests_30to60_SCC<200,Outcome_num_tests_60to90,Outcome_num_tests_60to90_SCC<200,Outcome_num_tests_after90,Outcome_num_tests_after90_SCC<200,Outcome_num_tests_30to100,Outcome_30to100_mean_logSCC,Outcome_30to100_sd_mean_logSCC,Outcome_num_tests_30to150,Outcome_30to150_mean_logSCC,Outcome_30to150_sd_mean_logSCC,DSLB,Outcome_Failure,pre_num_tests_0to30,pre_num_tests_0to30_max,pre_num_tests_0to30_logmean,pre_num_tests_0to30_SCC>150,pre_num_tests_0to30_SCC>200,pre_num_tests_0to30_SCC>1000,pre_num_tests_31to60,pre_num_tests_31to60_max,pre_num_tests_31to60_logmean,pre_num_tests_31to60_SCC>150,pre_num_tests_31to60_SCC>200,pre_num_tests_31to60_SCC>1000,pre_num_tests_61to90,pre_num_tests_61to90_max,pre_num_tests_61to90_logmean,pre_num_tests_61to90_SCC>150,pre_num_tests_61to90_SCC>200,pre_num_tests_61to90_SCC>1000,pre_num_tests_g90,pre_num_tests_g90_max,pre_num_tests_g90_logmean,pre_num_tests_g90_SCC>150,pre_num_tests_g90_SCC>200,pre_num_tests_g90_SCC>1000,prelact_SCC_count,prelact_SCC_max,prelact_logSCC_mean,prelact_SCC>150,prelact_SCC>200,prelact_SCC>1000,Rx_Year,Rx_Month,Prev_AllRxCodes,Outcome_Sold100,Outcome_Rec100,Outcome_Shortloss,Outcome_Longloss,pre_herd_mast_percent,pre_herd_fresh_mast_percent,pre_herd_greater14day_mast_percent,pre_herd_SCC_percent_g150,pre_herd_SCC__DIM_less31_percent_g150,pre_herd_SCC__DIM_more30_percent_g150,pre_herd_SCC_percent_g200,pre_herd_SCC__DIM_less31_percent_g200,pre_herd_SCC__DIM_more30_percent_g200
84,210029726,99,2K0084M,7,,,,84,285.0,62,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,,2,1.0,1.0,1.0,8.883085524404578,99.0,4.0,1.0,1.0,3.7954260618442905,1.2799400713275813,2.0,1,1,1,0,0,0,0,0.0,0.0,1.0,1.0,1.0,0.0,1,3.713572066704308,99.0,1.0,3.713572066704308,99.0,,1,1.0,7209.0,8.883085524404578,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,3.0,67.0,3.903761466487269,0.0,0.0,0.0,2015,10,47941,0,0.0,0.0,0.0,2.522935779816514,,2.522935779816514,23.046875,18.181818181818183,23.26530612244898,19.921875,18.181818181818183,20.0
85,210029726,99,2K0084M,8,,,,106,285.0,273,0,184.0,0,0.0,0.0,0.0,0.0,0.0,1,,3,2.0,0.0,0.0,3.7954260618442905,1.2799400713275813,8.0,2.0,2.0,,,,,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,2.0,110.0,3.7954260618442905,0.0,0.0,0.0,6.0,7209.0,4.937676997402485,2.0,2.0,1.0,2017,6,"49851, 51755",0,0.0,0.0,0.0,28.235294117647058,0.0,28.368794326241137,,,,,,
86,210029760,99,2K0084M,6,,,,82,261.0,4,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,,,,,,1.0,0.0,0.0,,,,,0,0,8,1,0,0,0.0,0.0,1.0,0.0,2.0,1.0,1,5.849324779946859,99.0,1.0,5.849324779946859,99.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,93.0,4.532599493153256,0.0,0.0,0.0,2015,8,9999999,0,1.0,1.0,0.0,5.704697986577181,13.636363636363635,1.0638297872340425,21.69811320754717,100.0,20.192307692307693,16.9811320754717,100.0,15.384615384615385
87,210029760,300,2K0084M,6,,,,82,261.0,13,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,1,2,,,,,,1.0,0.0,0.0,,,,,1,0,7,1,0,0,0.0,0.0,1.0,0.0,2.0,1.0,1,5.849324779946859,99.0,1.0,5.849324779946859,99.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,93.0,4.532599493153256,0.0,0.0,0.0,2015,8,49851,0,0.0,0.0,0.0,8.38150289017341,13.636363636363635,6.5891472868217065,21.69811320754717,100.0,20.192307692307693,16.9811320754717,100.0,15.384615384615385
88,210029760,12,2K0084M,6,,,,82,261.0,295,0,151.0,0,0.0,0.0,0.0,0.0,0.0,3,1,3,3.0,3.0,2.0,5.519152054685537,0.3461063054837525,4.0,3.0,2.0,,,,,0,0,6,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,1.0,257.0,5.54907608489522,1.0,1.0,0.0,,,,,,,2.0,347.0,5.504190039580694,2.0,1.0,0.0,1.0,93.0,4.532599493153256,0.0,0.0,0.0,2016,5,51755,0,0.0,0.0,0.0,17.370892018779344,,17.370892018779344,25.142857142857146,29.166666666666668,23.62204724409449,20.57142857142857,20.833333333333336,20.47244094488189
89,210029760,99,2K0084M,6,,,,82,261.0,447,0,303.0,0,0.0,0.0,0.0,0.0,0.0,4,,4,3.0,3.0,2.0,5.519152054685537,0.3461063054837525,4.0,3.0,2.0,,,,,1,0,5,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,,,,,,,,,,,,,,,,,,,3.0,347.0,5.519152054685537,3.0,2.0,0.0,1.0,93.0,4.532599493153256,0.0,0.0,0.0,2016,10,47941,0,1.0,,0.0,15.2317880794702,,15.2317880794702,,,,,,
95,210029773,99,2K0084M,6,,,,110,276.0,473,0,391.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,,,,,,,,,,,,,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,8,9999999,0,0.0,0.0,0.0,3.4482758620689653,2.1739130434782608,4.285714285714286,,,,,,
97,210029779,99,2K0084M,5,,,,90,286.0,151,0,96.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,0.0,0.0,4.382026634673881,99.0,4.0,1.0,0.0,,,,3,1,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,1.0,80.0,4.382026634673881,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,3.0,166.0,4.035000970429834,1.0,0.0,0.0,2016,1,9999999,0,0.0,0.0,,3.4246575342465753,,3.4246575342465753,33.33333333333333,,33.33333333333333,24.019607843137255,,24.019607843137255
98,210029779,99,2K0084M,6,,,,73,287.0,39,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,,2,,,,,,4.0,1.0,0.0,4.770684624465665,99.0,1.0,3,1,0,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,4.0,166.0,4.121757386490846,1.0,0.0,0.0,2016,9,"49851, 47941",0,0.0,0.0,0.0,13.321167883211679,11.594202898550725,13.569937369519833,,,,,,
99,210029779,99,2K0084M,6,,,,73,287.0,151,0,66.0,0,0.0,0.0,0.0,0.0,0.0,2,,3,,,,,,4.0,1.0,0.0,4.770684624465665,99.0,1.0,3,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,166.0,4.121757386490846,1.0,0.0,0.0,2017,1,"38696, 49851",0,0.0,0.0,0.0,3.2203389830508473,,3.2203389830508473,,,,,,
100,210029779,99,2K0084M,6,,,,73,287.0,305,0,220.0,0,0.0,0.0,0.0,0.0,0.0,3,,4,,,,,,4.0,1.0,0.0,4.770684624465665,99.0,1.0,3,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,166.0,4.121757386490846,1.0,0.0,0.0,2017,6,49851,0,0.0,0.0,0.0,14.003590664272892,5.555555555555555,14.285714285714285,,,,,,
101,210029779,99,2K0084M,7,,,,89,287.0,8,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,,5,,,,,,4.0,1.0,0.0,,,,,0,0,2,1,0,0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,166.0,4.121757386490846,1.0,0.0,0.0,2017,8,49851,0,1.0,,0.0,2.140077821011673,4.580152671755725,1.3054830287206265,,,,,,
102,210029779,99,2K0084M,7,,,,89,287.0,33,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,,6,,,,,,4.0,1.0,0.0,,,,,0,0,1,1,0,0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,166.0,4.121757386490846,1.0,0.0,0.0,2017,9,47941,0,0.0,0.0,0.0,6.211180124223603,8.571428571428571,5.923344947735192,,,,,,
103,210029779,99,2K0084M,7,,,,89,287.0,185,0,80.0,0,0.0,0.0,0.0,0.0,0.0,3,,7,,,,,,4.0,1.0,0.0,,,,,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,166.0,4.121757386490846,1.0,0.0,0.0,2018,2,47941,0,0.0,0.0,0.0,8.444444444444445,,8.444444444444445,,,,,,
104,210029793,22,2K0084M,5,,,,98,,25,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,8,9999999,0,0.0,0.0,0.0,14.285714285714285,17.647058823529413,13.548387096774196,,,,,,
105,210029798,99,2K0084M,5,,,,126,278.0,278,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,2.0,0.0,0.0,4.623528977455672,0.37734067592782605,2.0,0.0,0.0,3.9318256327243257,99.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,6.261491684321042,99.0,,0,,,,,,,1.0,133.0,4.890349128221754,0.0,0.0,0.0,,,,,,,1.0,78.0,4.356708826689592,0.0,0.0,0.0,,,,,,,2016,6,9999999,0,0.0,0.0,0.0,10.75268817204301,,10.75268817204301,,,,,,
106,210029804,11,2K0084M,4,,,,112,,5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,,,,,0,0,1,1,0,0,0.0,0.0,0.0,0.0,3.0,3.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,8,9999999,0,0.0,0.0,0.0,18.96551724137931,10.81081081081081,21.16788321167883,,,,,,
108,210029807,99,2K0084M,7,,,,89,279.0,297,0,206.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,2.0,0.0,0.0,4.375737243570452,0.00889454219753887,2.0,0.0,0.0,5.056245805348308,99.0,1.0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,2.0,80.0,4.375737243570452,0.0,0.0,0.0,,,,,,,2017,6,9999999,0,0.0,0.0,0.0,14.003590664272892,5.555555555555555,14.285714285714285,,,,,,
109,210029807,11,2K0084M,8,,,,97,291.0,360,0,287.0,0,0.0,0.0,0.0,0.0,0.0,1,1,2,1.0,1.0,0.0,5.056245805348308,99.0,3.0,1.0,0.0,,,,,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,,,,,,,,,,,,,,,,,,,1.0,157.0,5.056245805348308,1.0,0.0,0.0,2.0,80.0,4.375737243570452,0.0,0.0,0.0,2018,8,49851,0,0.0,0.0,0.0,2.6455026455026456,,2.6455026455026456,,,,,,
110,210029813,21,2K0084M,6,,,,130,,274,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,2.0,2.0,2.0,6.098616848431485,0.39810916251701706,2.0,2.0,2.0,5.686688000010072,0.26223732312987785,2.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,1.0,590.0,6.380122536899765,1.0,1.0,0.0,1.0,336.0,5.817111159963204,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,2015,5,9999999,0,0.0,0.0,0.0,3.6931818181818183,12.5,3.488372093023256,23.737373737373737,29.629629629629626,21.52777777777778,16.161616161616163,18.51851851851852,15.277777777777779
113,210029825,99,2K0084M,8,,,,85,299.0,254,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,0.0,0.0,4.634728988229636,99.0,5.0,2.0,2.0,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,1.0,103.0,4.634728988229636,0.0,0.0,0.0,4.0,1002.0,5.337777037099794,2.0,2.0,1.0,2017,6,9999999,0,0.0,0.0,0.0,6.435643564356436,5.555555555555555,6.462585034013606,,,,,,
114,210029827,99,2K0084M,6,,,,115,288.0,3,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,,,,,,3.0,1.0,0.0,,,,,1,1,2,1,0,0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,3.0,155.0,4.8327074788696125,1.0,0.0,0.0,2016,4,9999999,0,0.0,0.0,0.0,15.167095115681233,27.692307692307693,12.654320987654321,,,,,,
115,210029827,22,2K0084M,6,,,,115,288.0,10,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,3.0,1.0,0.0,,,,,1,1,2,1,0,0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,3.0,155.0,4.8327074788696125,1.0,0.0,0.0,2016,5,51755,0,,0.0,0.0,20.37037037037037,48.64864864864865,17.302052785923756,25.142857142857146,29.166666666666668,23.62204724409449,20.57142857142857,20.833333333333336,20.47244094488189
116,210029827,99,2K0084M,6,,,,115,288.0,407,0,206.0,0,0.0,0.0,0.0,0.0,0.0,2,,2,1.0,1.0,0.0,5.14166355650266,99.0,4.0,2.0,0.0,,,,,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,1.0,171.0,5.14166355650266,1.0,0.0,0.0,3.0,155.0,4.8327074788696125,1.0,0.0,0.0,2017,6,47941,0,0.0,0.0,0.0,14.003590664272892,5.555555555555555,14.285714285714285,,,,,,
118,210029829,99,2K0084M,7,,,,65,283.0,3,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,,,,,,1.0,1.0,0.0,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,173.0,5.153291594497779,1.0,0.0,0.0,2016,4,9999999,0,0.0,0.0,0.0,5.555555555555555,17.56756756756757,2.0,,,,,,
119,210029832,21,2K0084M,6,,,,77,,2,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,,,,2,0,0,2,1,0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,8,9999999,0,1.0,,,14.84375,20.0,7.547169811320755,,,,,,
120,210029832,22,2K0084M,6,,,,77,,29,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,1,2,,,,,,,,,,,,2,0,0,1,1,0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,9,47941,0,1.0,,,14.795918367346939,19.444444444444446,13.750000000000002,,,,,,
121,210029832,21,2K0084M,6,,,,77,,65,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3,2,3,,,,,,,,,,,,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,1.0,,,,1.0,7.68937110752969,99.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,10,47941,0,0.0,0.0,,3.1620553359683794,8.333333333333332,2.904564315352697,,,,,,
122,210029832,99,2K0084M,7,,,,113,273.0,414,0,305.0,0,0.0,0.0,0.0,0.0,0.0,1,,4,,,,,,3.0,3.0,2.0,,,,,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2185.0,6.385912813545236,3.0,2.0,1.0,2016,9,49851,0,1.0,,0.0,13.321167883211679,11.594202898550725,13.569937369519833,,,,,,
123,210029832,99,2K0084M,7,,,,113,273.0,432,0,323.0,0,0.0,0.0,0.0,0.0,0.0,2,,5,,,,,,3.0,3.0,2.0,,,,,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2185.0,6.385912813545236,3.0,2.0,1.0,2016,9,"38696, 49851",0,0.0,0.0,0.0,17.42043551088777,27.77777777777778,16.755793226381464,,,,,,
124,210029844,21,2K0084M,7,,,,94,275.0,66,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,1.0,1.0,0.0,2.1972245773362196,99.0,1.0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,1.0,1,5.313205979041787,99.0,1.0,5.313205979041787,99.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,199.0,5.293304824724492,1.0,0.0,0.0,2015,10,9999999,0,0.0,0.0,0.0,2.064220183486239,0.0,2.0689655172413794,23.046875,18.181818181818183,23.26530612244898,19.921875,18.181818181818183,20.0
125,210029844,99,2K0084M,7,,,,94,275.0,70,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,,,,,,1.0,1.0,0.0,2.1972245773362196,99.0,1.0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,1.0,1,5.313205979041787,99.0,1.0,5.313205979041787,99.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,199.0,5.293304824724492,1.0,0.0,0.0,2015,10,49851,0,0.0,0.0,0.0,3.211009174311927,,3.211009174311927,23.046875,18.181818181818183,23.26530612244898,19.921875,18.181818181818183,20.0
126,210029874,21,2K0084M,5,,,,79,277.0,4,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,,,,,,,5.075173815233827,99.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,5,9999999,0,0.0,0.0,0.0,22.486772486772484,67.56756756756756,17.595307917888565,25.142857142857146,29.166666666666668,23.62204724409449,20.57142857142857,20.833333333333336,20.47244094488189
127,210029875,99,2K0084M,7,,,,90,289.0,426,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,2.0,2.0,2.0,6.81113641802468,0.9191385426102145,5.0,4.0,4.0,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,2.0,1739.0,6.81113641802468,2.0,2.0,1.0,3.0,2680.0,5.639595653784799,2.0,2.0,1.0,2017,6,9999999,0,0.0,0.0,0.0,8.99581589958159,0.0,9.148936170212766,,,,,,
128,210029884,99,2K0084M,8,,,,110,285.0,72,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,,,,,,3.0,3.0,3.0,,,,,0,0,4,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1,7.30854279753919,99.0,1.0,7.30854279753919,99.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,371.0,5.833440657939818,3.0,3.0,0.0,2016,10,9999999,0,1.0,1.0,0.0,15.2317880794702,,15.2317880794702,,,,,,
129,210029884,99,2K0084M,8,,,,110,285.0,164,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,,2,1.0,1.0,1.0,7.315218389752975,99.0,4.0,4.0,4.0,,,,,0,0,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,1.0,1503.0,7.315218389752975,1.0,1.0,1.0,,,,,,,3.0,371.0,5.833440657939818,3.0,3.0,0.0,2017,1,49851,0,0.0,0.0,0.0,9.288537549407115,,9.288537549407115,,,,,,
135,210029928,99,2K0084M,7,,,,102,282.0,122,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,0.0,0.0,3.295836866004329,99.0,3.0,1.0,1.0,8.069968149059841,99.0,1.0,3,0,0,1,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,1.0,27.0,3.295836866004329,0.0,0.0,0.0,2.0,597.0,4.973632587441008,1.0,1.0,0.0,2016,8,9999999,0,0.0,0.0,1.0,3.4482758620689653,2.1739130434782608,4.285714285714286,,,,,,
136,210029928,99,2K0084M,7,,,,102,282.0,426,0,206.0,0,0.0,0.0,0.0,0.0,0.0,2,,2,2.0,1.0,1.0,4.722152580960988,2.0171150283175847,4.0,2.0,2.0,8.069968149059841,99.0,1.0,3,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,2.0,468.0,4.722152580960988,1.0,1.0,0.0,2.0,597.0,4.973632587441008,1.0,1.0,0.0,2017,6,49851,0,0.0,0.0,1.0,14.003590664272892,5.555555555555555,14.285714285714285,,,,,,
137,210029928,11,2K0084M,8,,,,94,276.0,150,0,62.0,0,0.0,0.0,0.0,0.0,0.0,1,1,3,,,,,,4.0,2.0,2.0,,,,,0,0,2,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1,8.069968149059841,99.0,1.0,8.069968149059841,99.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,597.0,4.847892584200998,2.0,2.0,0.0,2018,1,49851,0,1.0,1.0,0.0,2.3703703703703702,,2.3703703703703702,,,,,,
138,210029928,11,2K0084M,8,,,,94,276.0,198,0,110.0,0,0.0,0.0,0.0,0.0,0.0,2,2,4,1.0,1.0,1.0,8.069968149059841,99.0,5.0,3.0,3.0,,,,,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,1.0,3197.0,8.069968149059841,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,4.0,597.0,4.847892584200998,2.0,2.0,0.0,2018,2,47941,0,1.0,,0.0,13.457943925233645,,13.457943925233645,38.88888888888889,,38.88888888888889,31.57894736842105,,31.57894736842105
139,210029928,11,2K0084M,8,,,,94,276.0,209,0,121.0,0,0.0,0.0,0.0,0.0,0.0,3,3,5,1.0,1.0,1.0,8.069968149059841,99.0,5.0,3.0,3.0,,,,,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,1.0,3197.0,8.069968149059841,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,4.0,597.0,4.847892584200998,2.0,2.0,0.0,2018,3,47115,0,0.0,0.0,0.0,11.235955056179774,,11.235955056179774,38.88888888888889,,38.88888888888889,31.57894736842105,,31.57894736842105
144,210029969,99,2K0084M,7,,,,90,296.0,209,0,88.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,1.0,1.0,7.549082710812286,99.0,4.0,3.0,2.0,,,,,0,0,3,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,1.0,1899.0,7.549082710812286,1.0,1.0,1.0,,,,,,,,,,,,,3.0,476.0,5.370415415752357,2.0,1.0,0.0,2017,3,9999999,0,0.0,0.0,0.0,3.8461538461538463,14.285714285714285,3.68763557483731,44.16058394160584,,44.16058394160584,37.591240875912405,,37.591240875912405
145,210029969,99,2K0084M,7,,,,90,296.0,312,0,191.0,0,0.0,0.0,0.0,0.0,0.0,2,,2,1.0,1.0,1.0,7.549082710812286,99.0,4.0,3.0,2.0,,,,,0,0,2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,1.0,1899.0,7.549082710812286,1.0,1.0,1.0,3.0,476.0,5.370415415752357,2.0,1.0,0.0,2017,6,47941,0,0.0,0.0,0.0,28.235294117647058,0.0,28.368794326241137,,,,,,
146,210029969,21,2K0084M,7,,,,90,296.0,486,0,365.0,0,0.0,0.0,0.0,0.0,0.0,3,1,3,1.0,1.0,1.0,7.549082710812286,99.0,4.0,3.0,2.0,,,,,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,1.0,1899.0,7.549082710812286,1.0,1.0,1.0,3.0,476.0,5.370415415752357,2.0,1.0,0.0,2017,12,49851,0,0.0,0.0,0.0,5.760709010339734,,5.760709010339734,,,,,,
148,210029974,99,2K0084M,7,,,,97,281.0,84,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,,,,,,2.0,2.0,2.0,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1,6.3080984415095305,99.0,1.0,6.3080984415095305,99.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,638.0,6.0571650470823215,2.0,2.0,0.0,2016,10,9999999,0,0.0,0.0,0.0,15.2317880794702,,15.2317880794702,,,,,,
149,210029981,99,2K0084M,5,,,,83,,287,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,6.413458957167357,99.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,6,9999999,0,0.0,0.0,0.0,10.75268817204301,,10.75268817204301,,,,,,
150,210030001,99,2K0084M,6,,,,81,281.0,142,0,50.0,0,0.0,0.0,0.0,0.0,0.0,1,,1,1.0,1.0,1.0,7.504942068396171,99.0,2.0,2.0,1.0,,,,,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,1.0,1817.0,7.504942068396171,1.0,1.0,1.0,,,,,,,1.0,199.0,5.293304824724492,1.0,0.0,0.0,2015,12,9999999,0,1.0,,0.0,1.098901098901099,,1.098901098901099,,,,,,
151,210030001,11,2K0084M,6,,,,81,281.0,161,0,69.0,0,0.0,0.0,0.0,0.0,0.0,2,1,2,1.0,1.0,1.0,7.504942068396171,99.0,2.0,2.0,1.0,,,,,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,1.0,1817.0,7.504942068396171,1.0,1.0,1.0,,,,,,,1.0,199.0,5.293304824724492,1.0,0.0,0.0,2016,1,47941,0,0.0,0.0,0.0,2.7472527472527473,,2.7472527472527473,,,,,,
152,210030001,99,2K0084M,6,,,,81,281.0,163,0,71.0,0,0.0,0.0,0.0,0.0,0.0,2,,2,1.0,1.0,1.0,7.504942068396171,99.0,2.0,2.0,1.0,,,,,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,1.0,1817.0,7.504942068396171,1.0,1.0,1.0,1.0,199.0,5.293304824724492,1.0,0.0,0.0,2016,1,47941,0,0.0,0.0,0.0,2.7472527472527473,,2.7472527472527473,,,,,,
